spec_key,source_specification_id,spec_number,spec_version,spec_title,spec_type_code,spec_type_name,product_key,material_key,site_key,market_key,status_code,status_name,stage_code,stage_name,ctd_section,compendia_reference,effective_start_date,effective_end_date,effective_start_date_key,effective_end_date_key,approval_date,approval_date_key,approver_name,approved_by,supersedes_spec_id,supersedes_spec_key,is_current,valid_from,valid_to,load_timestamp
776026548951582034,SPEC-000489,QC-SPEC-2026-000489,2.3,Insulin Lispro Drug Substance Specification,DS,Drug Substance,473737931207064305,1080582867449038298,774915664313290064,268484554233295199,SUP,Superseded,COM,Commercial,3.2.S.4.1,,2021-12-17,,20211217,,2021-12-08,20211208,Approver-29,user-11,,,True,2026-02-28T20:37:29.704420,,2026-02-28T20:37:29.704421
1132176081134872436,SPEC-000490,QC-SPEC-2020-000490,4.2,Cetuximab Intermediate Specification,INTERMED,Intermediate,784946071836136698,659818158927792754,150366354319377942,717353280968687793,APP,Approved,DEV,Development,3.2.S.4.1,EP,2025-08-09,,20250809,,2025-08-08,20250808,Approver-34,user-33,,,True,2026-02-28T20:37:29.704435,,2026-02-28T20:37:29.704436
442059289842513434,SPEC-000491,QC-SPEC-2021-000491,1.0,Lisinopril Drug Substance Specification,DS,Drug Substance,408111562032626965,654482934800750108,1130895423210570657,840331597385216703,SUP,Superseded,COM,Commercial,3.2.S.4.1,EP,2021-05-11,,20210511,,2021-05-09,20210509,Approver-12,user-1,,,True,2026-02-28T20:37:29.704447,,2026-02-28T20:37:29.704448
435173624883346119,SPEC-000492,QC-SPEC-2022-000492,1.0,Adalimumab Drug Substance Specification,DS,Drug Substance,581796275531556739,401404361117250252,1063877619515961722,691862151663912276,APP,Approved,COM,Commercial,3.2.S.4.2,BP,2024-04-03,,20240403,,2024-03-30,20240330,Approver-8,user-1,,,True,2026-02-28T20:37:29.704463,,2026-02-28T20:37:29.704464
397043627891338459,SPEC-000493,QC-SPEC-2023-000493,1.3,Tamsulosin Intermediate Specification,INTERMED,Intermediate,1053038436807015686,796936240709981910,721739277798666228,719834040361105234,APP,Approved,CLI,Clinical,3.2.P.5.2,JP,2021-01-15,,20210115,,2021-01-05,20210105,Approver-42,user-16,,,True,2026-02-28T20:37:29.704477,,2026-02-28T20:37:29.704478
115990534352489252,SPEC-000494,QC-SPEC-2024-000494,5.2,Bevacizumab In-Process Control Specification,IPC,In-Process Control,1048655822757692053,833490942777949896,994180550334117185,268484554233295199,APP,Approved,COM,Commercial,3.2.S.4.1,JP,2024-09-20,,20240920,,2024-08-25,20240825,Approver-20,user-27,,,True,2026-02-28T20:37:29.704491,,2026-02-28T20:37:29.704492
106191745777841257,SPEC-000495,QC-SPEC-2025-000495,1.7,Pembrolizumab Intermediate Specification,INTERMED,Intermediate,424819538844294390,723300867262234279,918112986228691303,713914735956176051,DRA,Draft,COM,Commercial,3.2.S.4.2,EP,2022-03-24,,20220324,,2022-02-28,20220228,Approver-1,user-24,,,True,2026-02-28T20:37:29.704505,,2026-02-28T20:37:29.704508
842252799314241187,SPEC-000496,QC-SPEC-2026-000496,1.0,Insulin Lispro Raw Material Specification,RM,Raw Material,456042139857626054,524295630173762395,172384463309089249,680573631773592303,DRA,Draft,COM,Commercial,3.2.S.4.2,BP,2020-11-01,,20201101,,2020-10-21,20201021,Approver-43,user-25,,,True,2026-02-28T20:37:29.704525,,2026-02-28T20:37:29.704525
393774811129598085,SPEC-000497,QC-SPEC-2020-000497,1.1,Simvastatin Excipient Specification,EXCIP,Excipient,559552419575857986,801961740035881751,587823240306444353,4150961011720645,DRA,Draft,DEV,Development,3.2.S.4.1,JP,2024-02-28,,20240228,,2024-02-18,20240218,Approver-1,user-29,,,True,2026-02-28T20:37:29.704543,,2026-02-28T20:37:29.704544
866233410231432789,SPEC-000498,QC-SPEC-2021-000498,5.9,Nivolumab Intermediate Specification,INTERMED,Intermediate,438424988613017151,265169202646251670,100801617554395358,180079035177217696,DRA,Draft,DEV,Development,3.2.P.5.1,JP,2025-04-06,,20250406,,2025-04-04,20250404,Approver-50,user-36,,,True,2026-02-28T20:37:29.704556,,2026-02-28T20:37:29.704557
171966398616246609,SPEC-000499,QC-SPEC-2022-000499,5.9,Lisinopril Drug Product Specification,DP,Drug Product,1147385589186861604,787435656430480882,1114374057383523306,1005634818862496797,DRA,Draft,CLI,Clinical,3.2.S.4.2,EP,2021-07-30,,20210730,,2021-07-17,20210717,Approver-25,user-39,,,True,2026-02-28T20:37:29.704570,,2026-02-28T20:37:29.704570
1076798240976682372,SPEC-000500,QC-SPEC-2023-000500,5.1,Saxagliptin Excipient Specification,EXCIP,Excipient,1098745066691145376,977625289298593304,612600359045210181,1005634818862496797,APP,Approved,COM,Commercial,3.2.S.4.2,,2025-10-31,,20251031,,2025-10-02,20251002,Approver-44,user-43,,,True,2026-02-28T20:37:29.704584,,2026-02-28T20:37:29.704584
568168989021011644,SPEC-000501,QC-SPEC-2024-000501,3.7,Simvastatin In-Process Control Specification,IPC,In-Process Control,559552419575857986,968639016063590319,327217897043323182,880098768958337359,DRA,Draft,COM,Commercial,3.2.P.5.1,,2024-10-22,,20241022,,2024-10-16,20241016,Approver-30,user-25,,,True,2026-02-28T20:37:29.704600,,2026-02-28T20:37:29.704601
967731910313779528,SPEC-000502,QC-SPEC-2025-000502,3.7,Losartan Drug Substance Specification,DS,Drug Substance,222461500850890767,62623290853019050,327217897043323182,1130563994191591813,SUP,Superseded,COM,Commercial,3.2.S.4.1,BP,2021-06-27,,20210627,,2021-06-13,20210613,Approver-1,user-20,,,True,2026-02-28T20:37:29.704622,,2026-02-28T20:37:29.704623
981350255229538426,SPEC-000503,QC-SPEC-2026-000503,4.5,Losartan Drug Substance Specification,DS,Drug Substance,7777815257225442,840136036308991773,428432496504477680,646216603064030264,SUP,Superseded,DEV,Development,3.2.P.5.2,,2021-07-24,,20210724,,2021-07-21,20210721,Approver-21,user-8,,,True,2026-02-28T20:37:29.704637,,2026-02-28T20:37:29.704638
518723943039473087,SPEC-000504,QC-SPEC-2020-000504,3.6,Trastuzumab Excipient Specification,EXCIP,Excipient,387202000684926753,826603557137238796,933618731918284868,1045047908631349298,DRA,Draft,CLI,Clinical,3.2.S.4.1,USP,2021-07-19,,20210719,,2021-07-03,20210703,Approver-7,user-35,,,True,2026-02-28T20:37:29.704652,,2026-02-28T20:37:29.704653
1093644515993461111,SPEC-000505,QC-SPEC-2021-000505,4.4,Acetaminophen In-Process Control Specification,IPC,In-Process Control,432984754753653068,517525855993960116,413331060368526253,180079035177217696,SUP,Superseded,COM,Commercial,3.2.S.4.1,EP,2024-07-07,,20240707,,2024-07-02,20240702,Approver-10,user-39,,,True,2026-02-28T20:37:29.704672,,2026-02-28T20:37:29.704673
246235357227846322,SPEC-000506,QC-SPEC-2022-000506,3.4,Clopidogrel Excipient Specification,EXCIP,Excipient,766202068091055949,434844898380083049,172384463309089249,432276672472724223,DRA,Draft,COM,Commercial,3.2.S.4.1,USP,2022-12-18,,20221218,,2022-11-24,20221124,Approver-36,user-23,,,True,2026-02-28T20:37:29.704690,,2026-02-28T20:37:29.704691
586616049789878703,SPEC-000507,QC-SPEC-2023-000507,1.9,Dulaglutide In-Process Control Specification,IPC,In-Process Control,361195846069550974,229096770990592905,114246666796624147,691862151663912276,DRA,Draft,CLI,Clinical,3.2.S.4.1,EP,2025-09-02,,20250902,,2025-08-28,20250828,Approver-24,user-32,,,True,2026-02-28T20:37:29.704708,,2026-02-28T20:37:29.704709
657489602068301094,SPEC-000508,QC-SPEC-2024-000508,3.6,Sitagliptin Drug Substance Specification,DS,Drug Substance,461112678842663258,111846877072554600,766016181409944976,297951977983551548,SUP,Superseded,COM,Commercial,3.2.P.5.2,USP,2024-06-23,,20240623,,2024-06-15,20240615,Approver-30,user-11,,,True,2026-02-28T20:37:29.704722,,2026-02-28T20:37:29.704723
181985787080466008,SPEC-000509,QC-SPEC-2025-000509,5.9,Amlodipine Drug Product Specification,DP,Drug Product,299978016621838053,412967652147746440,785882248787823823,79438863500997711,APP,Approved,CLI,Clinical,3.2.P.5.2,JP,2021-10-29,,20211029,,2021-09-29,20210929,Approver-1,user-4,,,True,2026-02-28T20:37:29.704735,,2026-02-28T20:37:29.704736
630488233953508429,SPEC-000510,QC-SPEC-2026-000510,4.3,Rivaroxaban Drug Substance Specification,DS,Drug Substance,844651741553426470,454231785316725930,785882248787823823,809932346083823820,DRA,Draft,COM,Commercial,3.2.P.5.1,EP,2022-12-08,,20221208,,2022-11-15,20221115,Approver-27,user-5,,,True,2026-02-28T20:37:29.704749,,2026-02-28T20:37:29.704750
166781837567602305,SPEC-000511,QC-SPEC-2020-000511,1.1,Valsartan Excipient Specification,EXCIP,Excipient,343165652349251370,169895637405590348,766016181409944976,432276672472724223,SUP,Superseded,CLI,Clinical,3.2.P.5.1,,2023-12-10,,20231210,,2023-11-22,20231122,Approver-24,user-1,,,True,2026-02-28T20:37:29.704762,,2026-02-28T20:37:29.704763
361037302533624093,SPEC-000512,QC-SPEC-2021-000512,4.1,Valsartan Intermediate Specification,INTERMED,Intermediate,827000467456289469,336560445772774959,933618731918284868,1130563994191591813,APP,Approved,CLI,Clinical,3.2.P.5.1,JP,2023-07-14,,20230714,,2023-07-08,20230708,Approver-15,user-29,,,True,2026-02-28T20:37:29.704776,,2026-02-28T20:37:29.704779
262932696886330120,SPEC-000513,QC-SPEC-2022-000513,4.9,Rosuvastatin Drug Substance Specification,DS,Drug Substance,360575238571539905,438313672790262856,918112986228691303,1084898903644199868,SUP,Superseded,DEV,Development,3.2.P.5.2,USP,2020-10-17,,20201017,,2020-09-21,20200921,Approver-1,user-31,,,True,2026-02-28T20:37:29.704796,,2026-02-28T20:37:29.704797
980258553826400684,SPEC-000514,QC-SPEC-2023-000514,3.4,Clopidogrel Raw Material Specification,RM,Raw Material,573539690703124628,728079026377865400,196092002886341781,719834040361105234,SUP,Superseded,COM,Commercial,3.2.S.4.1,EP,2023-07-03,,20230703,,2023-06-15,20230615,Approver-37,user-34,,,True,2026-02-28T20:37:29.704812,,2026-02-28T20:37:29.704812
436208681910077581,SPEC-000515,QC-SPEC-2024-000515,2.9,Omeprazole Excipient Specification,EXCIP,Excipient,70125784984355263,470974575415955587,547473128815303591,869990322986917753,DRA,Draft,COM,Commercial,3.2.P.5.2,JP,2024-08-15,,20240815,,2024-08-03,20240803,Approver-31,user-50,,,True,2026-02-28T20:37:29.704825,,2026-02-28T20:37:29.704825
632229484831507737,SPEC-000516,QC-SPEC-2025-000516,3.8,Rosuvastatin Drug Substance Specification,DS,Drug Substance,1053144275250980463,295177332408227902,150366354319377942,624061991745648713,DRA,Draft,COM,Commercial,3.2.P.5.1,EP,2022-04-08,,20220408,,2022-03-13,20220313,Approver-50,user-47,,,True,2026-02-28T20:37:29.704838,,2026-02-28T20:37:29.704839
330723392816760554,SPEC-000517,QC-SPEC-2026-000517,2.1,Clopidogrel Drug Substance Specification,DS,Drug Substance,337999844030708799,229096770990592905,150366354319377942,880098768958337359,APP,Approved,CLI,Clinical,3.2.S.4.2,JP,2024-07-09,,20240709,,2024-07-01,20240701,Approver-14,user-47,,,True,2026-02-28T20:37:29.704851,,2026-02-28T20:37:29.704852
906769936305841027,SPEC-000518,QC-SPEC-2020-000518,5.0,Semaglutide Raw Material Specification,RM,Raw Material,794655605309160784,1125476457338496026,878250793116557982,869990322986917753,DRA,Draft,CLI,Clinical,3.2.S.4.2,JP,2021-09-12,,20210912,,2021-08-29,20210829,Approver-35,user-28,,,True,2026-02-28T20:37:29.705211,,2026-02-28T20:37:29.705212
582154014674972704,SPEC-000519,QC-SPEC-2021-000519,3.4,Canagliflozin Drug Substance Specification,DS,Drug Substance,777169568485075321,1145157396708140523,192968342959973654,1005634818862496797,SUP,Superseded,CLI,Clinical,3.2.S.4.1,,2022-06-16,,20220616,,2022-05-24,20220524,Approver-20,user-12,,,True,2026-02-28T20:37:29.705230,,2026-02-28T20:37:29.705230
407354185531379424,SPEC-000520,QC-SPEC-2022-000520,1.5,Tamsulosin Raw Material Specification,RM,Raw Material,534740097282917143,53027274365283224,349700393308997088,646216603064030264,APP,Approved,CLI,Clinical,3.2.P.5.2,USP,2021-07-18,,20210718,,2021-06-30,20210630,Approver-29,user-29,,,True,2026-02-28T20:37:29.705245,,2026-02-28T20:37:29.705245
1037317458879649158,SPEC-000521,QC-SPEC-2023-000521,1.5,Atorvastatin Raw Material Specification,RM,Raw Material,1030896150716202452,1146076036610474967,172384463309089249,180079035177217696,SUP,Superseded,DEV,Development,3.2.S.4.2,EP,2023-10-06,,20231006,,2023-09-24,20230924,Approver-14,user-37,,,True,2026-02-28T20:37:29.705259,,2026-02-28T20:37:29.705260
133407373653146914,SPEC-000522,QC-SPEC-2024-000522,3.1,Amlodipine Drug Product Specification,DP,Drug Product,304391131000793343,471239066724055410,667669419394748145,646216603064030264,SUP,Superseded,DEV,Development,3.2.P.5.1,BP,2023-09-27,,20230927,,2023-08-29,20230829,Approver-41,user-45,,,True,2026-02-28T20:37:29.705278,,2026-02-28T20:37:29.705279
398698475669049324,SPEC-000523,QC-SPEC-2025-000523,4.8,Montelukast Raw Material Specification,RM,Raw Material,987023257364195871,346904201931556089,1046740813346471167,717353280968687793,SUP,Superseded,DEV,Development,3.2.S.4.2,USP,2020-12-07,,20201207,,2020-12-03,20201203,Approver-39,user-44,,,True,2026-02-28T20:37:29.705300,,2026-02-28T20:37:29.705300
69721066128860551,SPEC-000524,QC-SPEC-2026-000524,2.2,Carvedilol Drug Substance Specification,DS,Drug Substance,541163902195868456,568604232687135073,774915664313290064,1084898903644199868,APP,Approved,CLI,Clinical,3.2.P.5.1,BP,2024-05-12,,20240512,,2024-05-10,20240510,Approver-46,user-40,,,True,2026-02-28T20:37:29.705317,,2026-02-28T20:37:29.705317
161576177286438766,SPEC-000525,QC-SPEC-2020-000525,1.2,Bevacizumab Raw Material Specification,RM,Raw Material,157632728543373123,194324513976186707,652713864818073742,1130563994191591813,APP,Approved,CLI,Clinical,3.2.S.4.1,BP,2021-12-26,,20211226,,2021-12-25,20211225,Approver-21,user-37,,,True,2026-02-28T20:37:29.705331,,2026-02-28T20:37:29.705331
149069404276504551,SPEC-000526,QC-SPEC-2021-000526,3.1,Adalimumab Raw Material Specification,RM,Raw Material,496491646814146646,706014414212718302,694738612452718043,719834040361105234,APP,Approved,DEV,Development,3.2.P.5.2,EP,2020-07-26,,20200726,,2020-07-23,20200723,Approver-47,user-12,,,True,2026-02-28T20:37:29.705344,,2026-02-28T20:37:29.705345
390490422390785476,SPEC-000527,QC-SPEC-2022-000527,4.4,Levothyroxine Raw Material Specification,RM,Raw Material,921954047516987416,23561783202783586,172384463309089249,297951977983551548,SUP,Superseded,COM,Commercial,3.2.P.5.1,BP,2023-10-23,,20231023,,2023-10-21,20231021,Approver-7,user-49,,,True,2026-02-28T20:37:29.705357,,2026-02-28T20:37:29.705358
618710626677700127,SPEC-000528,QC-SPEC-2023-000528,3.9,Ibuprofen Excipient Specification,EXCIP,Excipient,556992982776294725,986351732729167540,1063877619515961722,180079035177217696,SUP,Superseded,DEV,Development,3.2.P.5.2,USP,2020-07-21,,20200721,,2020-06-21,20200621,Approver-15,user-43,,,True,2026-02-28T20:37:29.705370,,2026-02-28T20:37:29.705370
294662085754419684,SPEC-000529,QC-SPEC-2024-000529,1.3,Atorvastatin Drug Substance Specification,DS,Drug Substance,1030896150716202452,227014722596443513,1149565156025236853,180079035177217696,APP,Approved,DEV,Development,3.2.P.5.1,USP,2022-06-04,,20220604,,2022-05-25,20220525,Approver-18,user-23,,,True,2026-02-28T20:37:29.705383,,2026-02-28T20:37:29.705384
815139150870929685,SPEC-000530,QC-SPEC-2025-000530,1.8,Gabapentin Drug Product Specification,DP,Drug Product,696764875187483983,229096770990592905,28990666482691588,180079035177217696,APP,Approved,DEV,Development,3.2.P.5.2,,2023-03-10,,20230310,,2023-03-07,20230307,Approver-7,user-15,,,True,2026-02-28T20:37:29.705400,,2026-02-28T20:37:29.705400
321382808746686120,SPEC-000531,QC-SPEC-2026-000531,2.5,Montelukast In-Process Control Specification,IPC,In-Process Control,179714121265051460,1012048483270807072,667669419394748145,880098768958337359,DRA,Draft,COM,Commercial,3.2.P.5.2,EP,2023-11-18,,20231118,,2023-10-24,20231024,Approver-3,user-24,,,True,2026-02-28T20:37:29.705420,,2026-02-28T20:37:29.705421
636658200101585312,SPEC-000532,QC-SPEC-2020-000532,1.6,Hydrochlorothiazide Excipient Specification,EXCIP,Excipient,259963875659914469,776586199761839355,397507641572828546,134681485612096117,APP,Approved,DEV,Development,3.2.S.4.2,,2020-02-23,,20200223,,2020-02-02,20200202,Approver-4,user-5,,,True,2026-02-28T20:37:29.705438,,2026-02-28T20:37:29.705438
470848821953392219,SPEC-000533,QC-SPEC-2021-000533,5.4,Insulin Lispro Intermediate Specification,INTERMED,Intermediate,505546192652036966,742578608283829864,1011726151622241361,432276672472724223,DRA,Draft,COM,Commercial,3.2.S.4.1,EP,2022-09-16,,20220916,,2022-08-31,20220831,Approver-43,user-13,,,True,2026-02-28T20:37:29.705456,,2026-02-28T20:37:29.705457
1125554939380303208,SPEC-000534,QC-SPEC-2022-000534,4.7,Fluoxetine Intermediate Specification,INTERMED,Intermediate,771578090231413107,60179564721115832,1046740813346471167,713914735956176051,DRA,Draft,CLI,Clinical,3.2.S.4.2,EP,2020-01-12,,20200112,,2019-12-30,20191230,Approver-22,user-21,,,True,2026-02-28T20:37:29.705472,,2026-02-28T20:37:29.705473
770046211197209426,SPEC-000535,QC-SPEC-2023-000535,4.5,Pantoprazole Drug Substance Specification,DS,Drug Substance,808372467264121935,482053176885552080,46167523976552872,1130563994191591813,APP,Approved,DEV,Development,3.2.P.5.2,EP,2025-07-13,,20250713,,2025-07-06,20250706,Approver-26,user-12,,,True,2026-02-28T20:37:29.705486,,2026-02-28T20:37:29.705486
603751306594143463,SPEC-000536,QC-SPEC-2024-000536,2.9,Vildagliptin Raw Material Specification,RM,Raw Material,70301840082256022,602434806756022876,785882248787823823,134681485612096117,APP,Approved,CLI,Clinical,3.2.S.4.1,EP,2020-09-07,,20200907,,2020-08-17,20200817,Approver-15,user-20,,,True,2026-02-28T20:37:29.705498,,2026-02-28T20:37:29.705499
10408251884838536,SPEC-000537,QC-SPEC-2025-000537,1.5,Insulin Glargine Raw Material Specification,RM,Raw Material,486891240366752372,609751519125739462,196092002886341781,432276672472724223,APP,Approved,DEV,Development,3.2.S.4.1,USP,2024-09-23,,20240923,,2024-08-27,20240827,Approver-41,user-49,,,True,2026-02-28T20:37:29.705511,,2026-02-28T20:37:29.705512
261251307725757814,SPEC-000538,QC-SPEC-2026-000538,1.1,Bevacizumab Intermediate Specification,INTERMED,Intermediate,1048655822757692053,671206053849243587,212293228681572212,713914735956176051,SUP,Superseded,CLI,Clinical,3.2.S.4.2,BP,2021-09-12,,20210912,,2021-08-14,20210814,Approver-29,user-15,,,True,2026-02-28T20:37:29.705528,,2026-02-28T20:37:29.705529
542660196960779595,SPEC-000539,QC-SPEC-2020-000539,5.2,Rivaroxaban Drug Product Specification,DP,Drug Product,973177481242952044,102983092250552180,1063877619515961722,556594667284305129,SUP,Superseded,DEV,Development,3.2.P.5.1,EP,2025-01-21,,20250121,,2025-01-10,20250110,Approver-38,user-48,,,True,2026-02-28T20:37:29.705543,,2026-02-28T20:37:29.705544
339669623430159043,SPEC-000540,QC-SPEC-2021-000540,2.0,Dulaglutide Intermediate Specification,INTERMED,Intermediate,936094233723781441,454320684164162709,918112986228691303,151224252208255654,DRA,Draft,CLI,Clinical,3.2.S.4.1,BP,2022-09-11,,20220911,,2022-08-28,20220828,Approver-24,user-23,,,True,2026-02-28T20:37:29.705557,,2026-02-28T20:37:29.705558
831844869492180518,SPEC-000541,QC-SPEC-2022-000541,5.2,Simvastatin Intermediate Specification,INTERMED,Intermediate,624645816849501387,525182609150111360,1063877619515961722,225472403720219151,APP,Approved,DEV,Development,3.2.P.5.1,BP,2020-04-11,,20200411,,2020-03-19,20200319,Approver-8,user-6,,,True,2026-02-28T20:37:29.705570,,2026-02-28T20:37:29.705571
242918747077191962,SPEC-000542,QC-SPEC-2023-000542,2.1,Fluoxetine Raw Material Specification,RM,Raw Material,552967496694659912,166060162339807689,46167523976552872,809932346083823820,APP,Approved,DEV,Development,3.2.S.4.1,USP,2022-02-13,,20220213,,2022-01-30,20220130,Approver-23,user-34,,,True,2026-02-28T20:37:29.705588,,2026-02-28T20:37:29.705588
167073724899559641,SPEC-000543,QC-SPEC-2024-000543,1.6,Pembrolizumab Drug Substance Specification,DS,Drug Substance,1099226569049927901,707466102977154935,687171029622168373,713914735956176051,SUP,Superseded,COM,Commercial,3.2.P.5.1,USP,2024-02-08,,20240208,,2024-01-20,20240120,Approver-33,user-28,,,True,2026-02-28T20:37:29.705607,,2026-02-28T20:37:29.705608
