spec_item_key,source_spec_item_id,spec_key,test_method_key,uom_key,test_code,test_name,analyte_code,test_category_code,test_category_name,test_subcategory,criticality,sequence_number,is_required,is_compendial,is_stability_indicating,reporting_type,result_precision,compendia_test_ref,stage_applicability,reporting_threshold,identification_threshold,qualification_threshold,is_current,valid_from,valid_to,load_timestamp
500126808922043705,ITEM-0000848,325490941012640606,384896059459405626,,DISS,Dissolution,DIS,MIC,Microbiology,,REPORT,4,True,True,False,REPORT_ONLY,0,,RELEASE,,,,True,2026-02-28T06:26:33.616241,,2026-02-28T06:26:33.616242
300284925957332292,ITEM-0000849,325490941012640606,1021589744446912506,,MOIS,Moisture,MOI,BIO,Biological,,REPORT,5,True,False,False,TEXT,1,USP <573>,BOTH,,,,True,2026-02-28T06:26:33.616250,,2026-02-28T06:26:33.616251
866455324627979848,ITEM-0000850,325490941012640606,353514940778219050,,HARD,Hardness,HAR,BIO,Biological,,REPORT,6,True,True,True,PASS_FAIL,1,,BOTH,,,,True,2026-02-28T06:26:33.616256,,2026-02-28T06:26:33.616257
882375216160005082,ITEM-0000851,325490941012640606,572406897731838298,,DISI,Disintegration,DIS,MIC,Microbiology,,NCQA,7,True,True,True,REPORT_ONLY,3,,STABILITY,,,,True,2026-02-28T06:26:33.616264,,2026-02-28T06:26:33.616265
278878780842815353,ITEM-0000852,766300214947328705,1120675892318465730,,IDEN,Identification,IDE,BIO,Biological,,CCQA,1,True,True,True,TEXT,1,USP <189>,BOTH,,,,True,2026-02-28T06:26:33.616274,,2026-02-28T06:26:33.616275
866786203530317460,ITEM-0000853,766300214947328705,966969504227559946,,IMPU,Impurity A,IMP,STER,Sterility,,KQA,2,True,True,False,REPORT_ONLY,0,USP <487>,BOTH,,,,True,2026-02-28T06:26:33.616280,,2026-02-28T06:26:33.616281
74447239073925351,ITEM-0000854,766300214947328705,941886266947844076,,HARD,Hardness,HAR,BIO,Biological,,REPORT,3,True,False,True,TEXT,0,USP <484>,RELEASE,,,,True,2026-02-28T06:26:33.616288,,2026-02-28T06:26:33.616289
433764370093299244,ITEM-0000855,766300214947328705,1136654043200997685,,LOSS,Loss on Drying,LOS,STER,Sterility,,REPORT,4,True,True,True,NUMERIC,3,USP <689>,RELEASE,,,,True,2026-02-28T06:26:33.616296,,2026-02-28T06:26:33.616297
435119300275471632,ITEM-0000856,766300214947328705,474543085581599270,,RESI,Residual Solvents,RES,BIO,Biological,,KQA,5,False,True,False,TEXT,3,USP <124>,RELEASE,,,,True,2026-02-28T06:26:33.616303,,2026-02-28T06:26:33.616303
600082796846731584,ITEM-0000857,766300214947328705,227571659194946544,,CONT,Content Uniformity,CON,PHY,Physical,,CCQA,6,True,False,False,REPORT_ONLY,2,,BOTH,,,,True,2026-02-28T06:26:33.616308,,2026-02-28T06:26:33.616309
383567387646530211,ITEM-0000858,766300214947328705,287701213544062620,,MICR,Microbial Limits,MIC,PACK,Packaging,,KQA,7,True,True,False,REPORT_ONLY,2,USP <136>,RELEASE,,,,True,2026-02-28T06:26:33.616314,,2026-02-28T06:26:33.616315
954921037130903028,ITEM-0000859,766300214947328705,929264523572880093,,HEAV,Heavy Metals,HEA,CHE,Chemical,,NCQA,8,True,True,True,NUMERIC,3,,RELEASE,,,,True,2026-02-28T06:26:33.616320,,2026-02-28T06:26:33.616323
252880773778787193,ITEM-0000860,209514939287731247,302841436930264911,,CONT,Content Uniformity,CON,PACK,Packaging,,KQA,1,True,True,False,TEXT,2,,STABILITY,,,,True,2026-02-28T06:26:33.616474,,2026-02-28T06:26:33.616476
511908275389204061,ITEM-0000861,209514939287731247,1014824554678091587,,LOSS,Loss on Drying,LOS,PACK,Packaging,,KQA,2,True,False,False,REPORT_ONLY,3,,STABILITY,,,,True,2026-02-28T06:26:33.616482,,2026-02-28T06:26:33.616482
250328641999260764,ITEM-0000862,209514939287731247,979819520307307926,,ASSA,Assay,ASS,CHE,Chemical,,REPORT,3,True,False,True,NUMERIC,0,USP <780>,STABILITY,,,,True,2026-02-28T06:26:33.616498,,2026-02-28T06:26:33.616498
243490039027449436,ITEM-0000863,209514939287731247,357124735696270486,,MICR,Microbial Limits,MIC,BIO,Biological,,NCQA,4,True,False,True,REPORT_ONLY,3,,STABILITY,,,,True,2026-02-28T06:26:33.616503,,2026-02-28T06:26:33.616504
130152105414258059,ITEM-0000864,209514939287731247,917502813016316286,,IMPU,Impurity A,IMP,MIC,Microbiology,,REPORT,5,True,False,False,NUMERIC,0,USP <892>,RELEASE,,,,True,2026-02-28T06:26:33.616509,,2026-02-28T06:26:33.616510
838161958973448599,ITEM-0000865,209514939287731247,91768336404995506,,TOTA,Total Impurities,TOT,PACK,Packaging,,KQA,6,True,False,False,PASS_FAIL,0,USP <765>,RELEASE,,,,True,2026-02-28T06:26:33.616515,,2026-02-28T06:26:33.616516
338398118853782005,ITEM-0000866,209514939287731247,705754824627191100,,DESC,Description,DES,MIC,Microbiology,,NCQA,7,True,True,False,PASS_FAIL,0,,RELEASE,,,,True,2026-02-28T06:26:33.616521,,2026-02-28T06:26:33.616522
539157094944548571,ITEM-0000867,209514939287731247,513921581122906638,,MOIS,Moisture,MOI,CHE,Chemical,,CQA,8,True,True,False,NUMERIC,2,USP <837>,RELEASE,,,,True,2026-02-28T06:26:33.616526,,2026-02-28T06:26:33.616527
1066696357442062749,ITEM-0000868,209514939287731247,690729102568541884,,SPEC,Specific Rotation,SPE,CHE,Chemical,,CCQA,9,True,True,True,NUMERIC,0,,BOTH,,,,True,2026-02-28T06:26:33.616535,,2026-02-28T06:26:33.616536
268622013803529634,ITEM-0000869,209514939287731247,861614276672545172,,UNIF,Uniformity of Dosage Units,UNI,BIO,Biological,,CCQA,10,False,False,True,NUMERIC,3,USP <229>,STABILITY,,,,True,2026-02-28T06:26:33.616541,,2026-02-28T06:26:33.616542
105731632998380913,ITEM-0000870,209514939287731247,369726504062471461,,FRIA,Friability,FRI,PACK,Packaging,,KQA,11,True,True,True,NUMERIC,0,USP <101>,BOTH,,,,True,2026-02-28T06:26:33.616547,,2026-02-28T06:26:33.616548
676715638008710004,ITEM-0000871,209514939287731247,305762579797642524,,PH,pH,PH,CHE,Chemical,,CQA,12,True,False,True,NUMERIC,3,,BOTH,,,,True,2026-02-28T06:26:33.616553,,2026-02-28T06:26:33.616554
1001679963396258689,ITEM-0000872,357680200887464602,992120474721794293,,IDEN,Identification,IDE,BIO,Biological,,CQA,1,False,True,True,PASS_FAIL,0,USP <111>,BOTH,,,,True,2026-02-28T06:26:33.616563,,2026-02-28T06:26:33.616564
71940768832677366,ITEM-0000873,357680200887464602,602215256033389906,,CONT,Content Uniformity,CON,BIO,Biological,,CQA,2,True,True,False,TEXT,3,,BOTH,,,,True,2026-02-28T06:26:33.616571,,2026-02-28T06:26:33.616572
754453881363428771,ITEM-0000874,357680200887464602,38365427721021157,,WEIG,Weight Variation,WEI,PHY,Physical,,CCQA,3,True,False,False,PASS_FAIL,3,USP <275>,RELEASE,,,,True,2026-02-28T06:26:33.616578,,2026-02-28T06:26:33.616579
365422978784760716,ITEM-0000875,357680200887464602,320946555806371334,,RESI,Residual Solvents,RES,STER,Sterility,,NCQA,4,True,True,True,NUMERIC,3,,BOTH,,,,True,2026-02-28T06:26:33.616583,,2026-02-28T06:26:33.616584
861285605803481075,ITEM-0000876,357680200887464602,499844502123772359,,HARD,Hardness,HAR,STER,Sterility,,NCQA,5,True,True,False,NUMERIC,3,,BOTH,,,,True,2026-02-28T06:26:33.616589,,2026-02-28T06:26:33.616590
684756093267455080,ITEM-0000877,357680200887464602,776401339870399285,,SPEC,Specific Rotation,SPE,MIC,Microbiology,,CCQA,6,True,False,False,TEXT,3,USP <708>,RELEASE,,,,True,2026-02-28T06:26:33.616595,,2026-02-28T06:26:33.616596
1097698051464651883,ITEM-0000878,707379641974278831,952084576065025301,,WEIG,Weight Variation,WEI,MIC,Microbiology,,KQA,1,True,True,True,PASS_FAIL,2,USP <703>,RELEASE,,,,True,2026-02-28T06:26:33.616606,,2026-02-28T06:26:33.616607
880386800332987111,ITEM-0000879,707379641974278831,717777285717911934,,DISS,Dissolution,DIS,IMP,Impurities,,CQA,2,True,False,True,REPORT_ONLY,3,,STABILITY,0.085829,0.325386,0.377837,True,2026-02-28T06:26:33.616617,,2026-02-28T06:26:33.616618
121597763224313995,ITEM-0000880,707379641974278831,1136654043200997685,,MOIS,Moisture,MOI,CHE,Chemical,,REPORT,3,True,True,False,PASS_FAIL,0,USP <689>,BOTH,,,,True,2026-02-28T06:26:33.616623,,2026-02-28T06:26:33.616624
176017927816005784,ITEM-0000881,707379641974278831,115153403375564727,,CONT,Content Uniformity,CON,PACK,Packaging,,REPORT,4,False,False,True,TEXT,0,USP <767>,STABILITY,,,,True,2026-02-28T06:26:33.616629,,2026-02-28T06:26:33.616630
1137084738182456331,ITEM-0000882,707379641974278831,500585497509148397,,IDEN,Identification,IDE,STER,Sterility,,KQA,5,True,False,True,REPORT_ONLY,1,,BOTH,,,,True,2026-02-28T06:26:33.616634,,2026-02-28T06:26:33.616635
502528301389565558,ITEM-0000883,707379641974278831,363837244219518702,,SPEC,Specific Rotation,SPE,IMP,Impurities,,KQA,6,True,True,True,PASS_FAIL,2,,BOTH,0.185603,0.248067,0.873709,True,2026-02-28T06:26:33.616642,,2026-02-28T06:26:33.616643
527224700850779243,ITEM-0000884,707379641974278831,148624532828880057,,IMPU,Impurity A,IMP,STER,Sterility,,NCQA,7,True,True,True,NUMERIC,0,,BOTH,,,,True,2026-02-28T06:26:33.616653,,2026-02-28T06:26:33.616654
572507076132125546,ITEM-0000885,707379641974278831,245057921812404793,,HEAV,Heavy Metals,HEA,PACK,Packaging,,REPORT,8,False,False,False,REPORT_ONLY,2,,RELEASE,,,,True,2026-02-28T06:26:33.616659,,2026-02-28T06:26:33.616662
377658640388687962,ITEM-0000886,707379641974278831,220514128936490927,,UNIF,Uniformity of Dosage Units,UNI,BIO,Biological,,REPORT,9,True,False,True,NUMERIC,3,,STABILITY,,,,True,2026-02-28T06:26:33.616668,,2026-02-28T06:26:33.616669
596179535892900322,ITEM-0000887,707379641974278831,148803730131923894,,PART,Particle Size,PAR,MIC,Microbiology,,NCQA,10,True,True,True,PASS_FAIL,3,USP <249>,STABILITY,,,,True,2026-02-28T06:26:33.616674,,2026-02-28T06:26:33.616675
372556130599903731,ITEM-0000888,707379641974278831,54204215937094991,,ASSA,Assay,ASS,STER,Sterility,,NCQA,11,True,False,False,REPORT_ONLY,1,,BOTH,,,,True,2026-02-28T06:26:33.616679,,2026-02-28T06:26:33.616680
871186433423343604,ITEM-0000889,874625890921348914,112574897195225051,,PART,Particle Size,PAR,STER,Sterility,,REPORT,1,True,True,True,PASS_FAIL,0,USP <794>,RELEASE,,,,True,2026-02-28T06:26:33.616691,,2026-02-28T06:26:33.616692
592474862679527170,ITEM-0000890,874625890921348914,416393468731628471,,DESC,Description,DES,IMP,Impurities,,REPORT,2,True,False,False,PASS_FAIL,3,USP <686>,BOTH,0.100904,0.213722,0.501276,True,2026-02-28T06:26:33.616699,,2026-02-28T06:26:33.616700
706355164172515700,ITEM-0000891,874625890921348914,486153498058101584,,FRIA,Friability,FRI,PHY,Physical,,NCQA,3,True,False,True,REPORT_ONLY,0,,BOTH,,,,True,2026-02-28T06:26:33.616705,,2026-02-28T06:26:33.616706
588090405567918730,ITEM-0000892,874625890921348914,474543085581599270,,HEAV,Heavy Metals,HEA,MIC,Microbiology,,NCQA,4,True,False,False,TEXT,2,USP <124>,RELEASE,,,,True,2026-02-28T06:26:33.616711,,2026-02-28T06:26:33.616712
1008782903850099863,ITEM-0000893,874625890921348914,201496419773453049,,MOIS,Moisture,MOI,PHY,Physical,,CQA,5,True,True,False,REPORT_ONLY,2,USP <246>,STABILITY,,,,True,2026-02-28T06:26:33.616717,,2026-02-28T06:26:33.616717
517641731617645374,ITEM-0000894,874625890921348914,274884539784214745,,PH,pH,PH,CHE,Chemical,,NCQA,6,True,True,False,REPORT_ONLY,1,USP <284>,BOTH,,,,True,2026-02-28T06:26:33.616731,,2026-02-28T06:26:33.616732
865356873512113504,ITEM-0000895,714014957755449069,363557023308956150,,FRIA,Friability,FRI,IMP,Impurities,,CQA,1,True,False,True,TEXT,3,,RELEASE,0.07263,0.179244,0.204824,True,2026-02-28T06:26:33.616743,,2026-02-28T06:26:33.616744
406432016024833317,ITEM-0000896,714014957755449069,486153498058101584,,HEAV,Heavy Metals,HEA,PHY,Physical,,KQA,2,False,True,False,TEXT,1,,STABILITY,,,,True,2026-02-28T06:26:33.616749,,2026-02-28T06:26:33.616750
178927677644070479,ITEM-0000897,714014957755449069,592852741159351427,,CONT,Content Uniformity,CON,CHE,Chemical,,CQA,3,True,True,False,PASS_FAIL,1,USP <884>,BOTH,,,,True,2026-02-28T06:26:33.616755,,2026-02-28T06:26:33.616756
17383348396897489,ITEM-0000898,714014957755449069,946297326865312198,,DISS,Dissolution,DIS,BIO,Biological,,NCQA,4,True,False,False,NUMERIC,0,USP <257>,STABILITY,,,,True,2026-02-28T06:26:33.616761,,2026-02-28T06:26:33.616762
57205831998880444,ITEM-0000899,714014957755449069,27427595772971180,,ASSA,Assay,ASS,MIC,Microbiology,,REPORT,5,False,True,False,PASS_FAIL,0,USP <427>,STABILITY,,,,True,2026-02-28T06:26:33.616774,,2026-02-28T06:26:33.616775
6430362105773015,ITEM-0000900,714014957755449069,430448554913403882,,DESC,Description,DES,BIO,Biological,,CCQA,6,True,True,True,NUMERIC,0,USP <933>,BOTH,,,,True,2026-02-28T06:26:33.616783,,2026-02-28T06:26:33.616784
904535598653751357,ITEM-0000901,714014957755449069,581295506512706058,,DISI,Disintegration,DIS,PACK,Packaging,,REPORT,7,True,True,False,NUMERIC,1,USP <714>,RELEASE,,,,True,2026-02-28T06:26:33.616792,,2026-02-28T06:26:33.616794
543859605300617312,ITEM-0000902,714014957755449069,742493929173078951,,PH,pH,PH,IMP,Impurities,,KQA,8,True,True,True,REPORT_ONLY,3,USP <211>,STABILITY,0.11953,0.426638,0.505932,True,2026-02-28T06:26:33.616802,,2026-02-28T06:26:33.616803
884297185579364856,ITEM-0000903,536288609428290017,233335486639591603,,DISS,Dissolution,DIS,CHE,Chemical,,REPORT,1,True,False,False,NUMERIC,1,,BOTH,,,,True,2026-02-28T06:26:33.616815,,2026-02-28T06:26:33.616816
1062563362802212678,ITEM-0000904,536288609428290017,941886266947844076,,PH,pH,PH,PHY,Physical,,CQA,2,True,True,False,NUMERIC,2,USP <484>,RELEASE,,,,True,2026-02-28T06:26:33.616821,,2026-02-28T06:26:33.616822
663706850056732994,ITEM-0000905,536288609428290017,134880788937698324,,DISI,Disintegration,DIS,STER,Sterility,,CCQA,3,True,True,False,PASS_FAIL,3,,STABILITY,,,,True,2026-02-28T06:26:33.616829,,2026-02-28T06:26:33.616830
628440569893318477,ITEM-0000906,536288609428290017,22105049804092879,,MOIS,Moisture,MOI,PHY,Physical,,REPORT,4,True,False,True,NUMERIC,2,,RELEASE,,,,True,2026-02-28T06:26:33.616836,,2026-02-28T06:26:33.616837
855485534646579902,ITEM-0000907,536288609428290017,258668334322341285,,LOSS,Loss on Drying,LOS,PACK,Packaging,,CCQA,5,True,True,True,TEXT,1,USP <493>,RELEASE,,,,True,2026-02-28T06:26:33.616841,,2026-02-28T06:26:33.616842
112996497150183100,ITEM-0000908,536288609428290017,941886266947844076,,PART,Particle Size,PAR,MIC,Microbiology,,CCQA,6,True,True,True,NUMERIC,1,USP <484>,BOTH,,,,True,2026-02-28T06:26:33.616847,,2026-02-28T06:26:33.616848
403466677835171348,ITEM-0000909,536288609428290017,91768336404995506,,IDEN,Identification,IDE,IMP,Impurities,,CQA,7,True,True,False,REPORT_ONLY,1,USP <765>,BOTH,0.153295,0.126067,0.892053,True,2026-02-28T06:26:33.616854,,2026-02-28T06:26:33.616855
206578125278927904,ITEM-0000910,536288609428290017,363837244219518702,,UNIF,Uniformity of Dosage Units,UNI,STER,Sterility,,CQA,8,True,True,True,REPORT_ONLY,0,,BOTH,,,,True,2026-02-28T06:26:33.616865,,2026-02-28T06:26:33.616866
985268848614220979,ITEM-0000911,536288609428290017,602785535170799981,,HEAV,Heavy Metals,HEA,MIC,Microbiology,,NCQA,9,True,True,False,TEXT,0,USP <988>,STABILITY,,,,True,2026-02-28T06:26:33.616872,,2026-02-28T06:26:33.616873
315939296151980741,ITEM-0000912,162268959433611713,722922743585732372,,DESC,Description,DES,CHE,Chemical,,REPORT,1,True,False,True,TEXT,2,USP <949>,STABILITY,,,,True,2026-02-28T06:26:33.616881,,2026-02-28T06:26:33.616882
481841338626250998,ITEM-0000913,162268959433611713,164873795950721451,,WEIG,Weight Variation,WEI,MIC,Microbiology,,REPORT,2,True,True,True,REPORT_ONLY,1,USP <176>,BOTH,,,,True,2026-02-28T06:26:33.616887,,2026-02-28T06:26:33.616888
372300108497562628,ITEM-0000914,162268959433611713,606821586664971731,,PART,Particle Size,PAR,CHE,Chemical,,CCQA,3,True,False,True,PASS_FAIL,3,USP <380>,RELEASE,,,,True,2026-02-28T06:26:33.616893,,2026-02-28T06:26:33.616894
639150123548285504,ITEM-0000915,162268959433611713,183636659525475957,,MICR,Microbial Limits,MIC,STER,Sterility,,REPORT,4,False,True,False,REPORT_ONLY,3,USP <815>,STABILITY,,,,True,2026-02-28T06:26:33.616904,,2026-02-28T06:26:33.616905
632198455165797967,ITEM-0000916,162268959433611713,994281032649559325,,HEAV,Heavy Metals,HEA,PACK,Packaging,,CQA,5,True,False,True,TEXT,1,,RELEASE,,,,True,2026-02-28T06:26:33.616909,,2026-02-28T06:26:33.616910
797190179057546578,ITEM-0000917,675849019172398564,855044868572934509,,RESI,Residual Solvents,RES,IMP,Impurities,,CQA,1,True,True,False,TEXT,1,USP <226>,RELEASE,0.114164,0.196126,0.400282,True,2026-02-28T06:26:33.616921,,2026-02-28T06:26:33.616922
112241377106763203,ITEM-0000918,675849019172398564,1016056960195556942,,PART,Particle Size,PAR,CHE,Chemical,,KQA,2,True,False,False,NUMERIC,2,USP <535>,RELEASE,,,,True,2026-02-28T06:26:33.616927,,2026-02-28T06:26:33.616928
955748428410408641,ITEM-0000919,675849019172398564,515155407453572519,,WEIG,Weight Variation,WEI,PHY,Physical,,CCQA,3,True,True,True,REPORT_ONLY,1,,STABILITY,,,,True,2026-02-28T06:26:33.616934,,2026-02-28T06:26:33.616935
1071040596024216594,ITEM-0000920,675849019172398564,623668075760800789,,TOTA,Total Impurities,TOT,PHY,Physical,,CQA,4,True,False,False,PASS_FAIL,0,,STABILITY,,,,True,2026-02-28T06:26:33.616942,,2026-02-28T06:26:33.616943
74664227387687263,ITEM-0000921,675849019172398564,499844502123772359,,MICR,Microbial Limits,MIC,IMP,Impurities,,KQA,5,True,True,True,TEXT,2,,RELEASE,0.092086,0.485668,0.945392,True,2026-02-28T06:26:33.616949,,2026-02-28T06:26:33.616950
4173288656537674,ITEM-0000922,675849019172398564,979819520307307926,,FRIA,Friability,FRI,PACK,Packaging,,NCQA,6,True,True,False,NUMERIC,3,USP <780>,BOTH,,,,True,2026-02-28T06:26:33.616954,,2026-02-28T06:26:33.616955
615205746373850203,ITEM-0000923,675849019172398564,835024588878614186,,LOSS,Loss on Drying,LOS,IMP,Impurities,,REPORT,7,True,True,False,NUMERIC,0,USP <723>,BOTH,0.180227,0.309073,0.683535,True,2026-02-28T06:26:33.616976,,2026-02-28T06:26:33.616978
23894816156830076,ITEM-0000924,675849019172398564,748843478156688133,,MOIS,Moisture,MOI,BIO,Biological,,CCQA,8,False,False,True,REPORT_ONLY,0,,STABILITY,,,,True,2026-02-28T06:26:33.616988,,2026-02-28T06:26:33.616989
121573796529740042,ITEM-0000925,675849019172398564,625654891069950930,,DISI,Disintegration,DIS,MIC,Microbiology,,CQA,9,True,True,True,TEXT,0,,BOTH,,,,True,2026-02-28T06:26:33.616996,,2026-02-28T06:26:33.616998
52784658793574711,ITEM-0000926,675849019172398564,559913607817689622,,DISS,Dissolution,DIS,BIO,Biological,,CQA,10,True,True,False,REPORT_ONLY,1,,BOTH,,,,True,2026-02-28T06:26:33.617006,,2026-02-28T06:26:33.617007
298246569052662571,ITEM-0000927,675849019172398564,91768336404995506,,UNIF,Uniformity of Dosage Units,UNI,PACK,Packaging,,CCQA,11,True,True,False,REPORT_ONLY,0,USP <765>,BOTH,,,,True,2026-02-28T06:26:33.617012,,2026-02-28T06:26:33.617013
1063698505028116044,ITEM-0000928,1018390373984142453,183636659525475957,,FRIA,Friability,FRI,MIC,Microbiology,,CCQA,1,True,True,False,NUMERIC,2,USP <815>,STABILITY,,,,True,2026-02-28T06:26:33.617025,,2026-02-28T06:26:33.617026
1113726264959512116,ITEM-0000929,1018390373984142453,1061934110496414612,,HEAV,Heavy Metals,HEA,STER,Sterility,,CCQA,2,False,True,True,PASS_FAIL,2,,BOTH,,,,True,2026-02-28T06:26:33.617031,,2026-02-28T06:26:33.617031
660492507359510202,ITEM-0000930,1018390373984142453,622781570291199941,,LOSS,Loss on Drying,LOS,STER,Sterility,,CQA,3,True,True,False,PASS_FAIL,3,,RELEASE,,,,True,2026-02-28T06:26:33.617036,,2026-02-28T06:26:33.617037
415923000765442664,ITEM-0000931,1018390373984142453,615530635296844181,,CONT,Content Uniformity,CON,STER,Sterility,,KQA,4,True,False,True,REPORT_ONLY,1,USP <483>,BOTH,,,,True,2026-02-28T06:26:33.617047,,2026-02-28T06:26:33.617048
1020513608412630350,ITEM-0000932,1018390373984142453,792699729685972136,,DISI,Disintegration,DIS,STER,Sterility,,KQA,5,True,True,False,NUMERIC,2,USP <221>,STABILITY,,,,True,2026-02-28T06:26:33.617053,,2026-02-28T06:26:33.617054
189416541822327651,ITEM-0000933,1018390373984142453,718489911154392682,,DESC,Description,DES,STER,Sterility,,REPORT,6,True,True,True,NUMERIC,1,,RELEASE,,,,True,2026-02-28T06:26:33.617058,,2026-02-28T06:26:33.617059
755282943649033299,ITEM-0000934,1018390373984142453,934570320081238923,,IMPU,Impurity A,IMP,MIC,Microbiology,,KQA,7,False,False,False,TEXT,0,USP <579>,BOTH,,,,True,2026-02-28T06:26:33.617064,,2026-02-28T06:26:33.617065
1072080122700564249,ITEM-0000935,1018390373984142453,54204215937094991,,MOIS,Moisture,MOI,PACK,Packaging,,REPORT,8,True,False,True,TEXT,0,,STABILITY,,,,True,2026-02-28T06:26:33.617070,,2026-02-28T06:26:33.617071
661141563901843628,ITEM-0000936,1018390373984142453,705754824627191100,,DISS,Dissolution,DIS,MIC,Microbiology,,NCQA,9,True,False,False,NUMERIC,1,,BOTH,,,,True,2026-02-28T06:26:33.617080,,2026-02-28T06:26:33.617081
716902430341225196,ITEM-0000937,1018390373984142453,334795970113868249,,UNIF,Uniformity of Dosage Units,UNI,MIC,Microbiology,,KQA,10,True,False,True,PASS_FAIL,3,,BOTH,,,,True,2026-02-28T06:26:33.617085,,2026-02-28T06:26:33.617086
889766603425634956,ITEM-0000938,1018390373984142453,1046540316505782814,,RESI,Residual Solvents,RES,CHE,Chemical,,REPORT,11,True,True,True,PASS_FAIL,0,,BOTH,,,,True,2026-02-28T06:26:33.617091,,2026-02-28T06:26:33.617092
556050048407550291,ITEM-0000939,402991537205746016,579942475245936493,,HARD,Hardness,HAR,IMP,Impurities,,CCQA,1,True,False,True,PASS_FAIL,1,USP <866>,RELEASE,0.056411,0.166957,0.44041,True,2026-02-28T06:26:33.617102,,2026-02-28T06:26:33.617103
610131920382810742,ITEM-0000940,402991537205746016,148624532828880057,,MICR,Microbial Limits,MIC,MIC,Microbiology,,CQA,2,True,False,False,PASS_FAIL,1,,RELEASE,,,,True,2026-02-28T06:26:33.617108,,2026-02-28T06:26:33.617109
